region,latitude,longitude,elevation,slope,aspect,soil_type,soil_moisture,vegetation_cover,precipitation,previous_cloudburst,temperature_celsius,humidity,wind_speed_kph,deforestation,urbanization,mining_activity,land_use,proximity_to_river,proximity_to_fault_line,landslide_occurred
Odisha,20.30517128,83.41980723,5861.464795,45.04627769,332.3373304,Sand,9.610083493,9.747891797,145.6188744,0,28.3800579,45.39593546,96.97366737,0,57.91605794,0,Urban,5.12674249,21.26429664,0
Meghalaya,25.26220359,90.95534699,4170.075114,38.69857058,174.1729574,Loam,6.452470498,94.95067537,253.5373271,0,13.30723205,21.09521301,46.51848361,1,54.67402456,1,Agriculture,4.920061528,15.98593228,0
Odisha,22.2704683,84.06588854,3679.600679,0,75.192233,Silt,23.47273015,35.27796102,595.4892374,0,25.45241678,62.63468265,72.25809361,0,75.07353156,0,Barren,0.138625201,11.52863894,0
Tamil Nadu,11.54830337,78.8766666,1409.89853,9.080641087,34.44381787,Clay,72.55205544,24.89047067,439.6493621,0,22.49698155,93.84074964,44.39252175,1,90.24789229,0,Barren,9.878598308,3.849241781,0
Karnataka,14.06213091,77.4322042,2154.915908,35.65595905,235.6331156,Silt,0,16.42052568,101.0327406,0,16.24922137,69.21027758,72.46366932,0,50.66904214,0,Barren,6.363140022,0.295703135,0
Tamil Nadu,12.218933,78.41646996,3278.35035,69.59442889,83.42522607,Silt,63.44113901,32.66587424,5.890880466,1,30.73360587,26.2854433,90.92704263,0,69.49531048,0,Barren,10.08723572,7.45192652,0
Himachal Pradesh,32.6963775,78.52847925,2859.394075,18.85704815,23.00222824,Loam,26.6116809,1.154688109,293.8946818,0,32.53312284,95.61160944,2.582895447,1,62.694772,0,Agriculture,0.080172641,17.0190569,0
Odisha,19.90077345,84.6677925,5493.00566,21.76441243,175.4294623,Sand,29.55904794,29.7903742,244.8582284,0,33.57991898,46.95990028,48.99240332,0,50.9690604,0,Forest,2.087929561,6.599002435,0
Tamil Nadu,11.99794727,78.32270157,5553.703027,14.96071308,349.0702032,Loam,91.86739147,41.62463206,79.33553145,0,28.24900647,89.33189103,10.31986892,0,43.86521029,0,Urban,6.476984056,14.97065117,0
Jammu & Kashmir,32.49501762,77.04993397,4454.003165,13.64840938,309.2008211,Sand,32.49203876,9.804396566,127.0814092,0,27.81471198,77.88835125,50.28840967,0,54.66500695,1,Urban,8.533084602,15.51813212,0
Karnataka,13.120291,74.18144886,3175.285327,41.49573443,70.48825195,Silt,34.91359084,57.054198,442.296394,0,30.22056012,31.63740911,97.69192827,0,88.97726426,0,Agriculture,7.725888786,0,0
Himachal Pradesh,32.60378879,77.00431529,2053.457816,28.57001433,24.50482107,Sand,80.10889282,67.4124523,116.1250331,0,20.02416222,48.65738685,48.58374559,1,85.91615903,0,Agriculture,3.707128158,12.98165732,1
Maharashtra,18.34410145,75.7183277,1069.839719,0.395463464,235.1803874,Sand,54.28279695,0.215933929,92.30617107,0,23.13587057,43.39840845,82.61609264,1,50.04384533,0,Urban,5.425126042,14.99085388,0
Karnataka,13.7295688,75.90033566,1129.701038,53.4143154,351.6957844,Clay,51.29129308,85.8238101,287.282271,0,21.75484338,98.17293007,77.12354941,0,82.67780541,0,Forest,8.905775873,8.565464665,0
Sikkim,27.99518335,88.06606198,2742.077002,12.48470086,261.2517623,Clay,94.76882921,46.36372348,598.2882987,0,15.83328218,23.55927397,89.00316631,0,85.86419771,0,Agriculture,9.530034538,12.89921378,0
Uttarakhand,29.75259518,80.88697626,3616.006794,29.72690238,24.62891871,Loam,29.47864923,96.47632678,72.20067548,0,30.24914879,32.60390579,18.01584118,0,90.1619137,0,Barren,6.590944528,19.78317505,0
Arunachal Pradesh,29.34664803,92.43410356,3822.963889,58.39514771,33.14871775,Loam,29.25208428,84.13585076,322.6345247,0,32.12902849,88.96052637,9.561067787,0,65.7146587,0,Barren,7.507012051,6.712408284,0
Sikkim,27.47939845,88.50023762,1896.762432,64.29513492,217.3028786,Clay,111.6713973,94.85129083,53.4296389,0,10.07295537,57.31844816,56.38540202,0,94.71307766,1,Urban,9.309799598,1.157002037,0
Maharashtra,16.28633935,74.41542084,2906.386675,7.914342128,206.4404343,Sand,100.8818174,48.9050466,111.6686963,0,31.00945124,79.79290948,23.57631449,0,8.366096682,0,Agriculture,2.257592169,0.203201362,0
Tamil Nadu,10.94278713,78.36887424,318.3813776,18.69695441,22.19511104,Loam,99.76687161,80.93325974,8.850198282,0,17.55638554,79.40168587,48.27620607,0,64.95699249,0,Barren,1.736498225,9.120701926,0
Odisha,19.18155245,86.73843804,2360.745276,30.54680636,143.8069681,Silt,78.71759285,38.96183444,89.53525527,0,17.1318249,58.13421899,68.74246393,0,28.27068309,0,Forest,6.020300108,14.93669571,0
Maharashtra,17.4036594,73.42935001,3083.677454,58.44767687,313.9959051,Clay,88.78028337,38.14136541,162.7323137,0,18.68267746,23.03179266,91.90243447,0,74.73162744,0,Urban,5.461748289,11.8001786,0
Arunachal Pradesh,29.35076073,96.46897747,714.0500977,76.36692531,299.9252545,Loam,44.98774894,60.38510716,543.9637917,1,25.14751511,97.9006753,36.86616099,0,77.43559357,0,Agriculture,1.662158389,9.618420614,0
Karnataka,12.84450672,76.62249441,3665.812471,48.36176507,100.165663,Loam,77.7050603,25.83465617,400.2590177,0,20.59535166,75.69241196,2.699398629,1,39.55499207,0,Urban,2.556900925,15.0175883,0
Sikkim,27.43506058,88.55030813,2817.561006,7.236920148,34.99815223,Silt,78.90725581,25.49358532,589.8540094,0,11.03317501,56.32126883,82.28000335,0,97.72965579,1,Forest,3.235412022,1.683677012,0
Sikkim,27.6791493,88.73647623,1938.230122,46.11136075,125.4240735,Sand,87.23571746,96.04558996,547.2151872,0,19.56878644,39.76777112,45.23506125,0,97.15717298,0,Agriculture,2.02196747,14.48975257,0
Meghalaya,25.99162216,89.63512845,1598.76346,9.121771567,201.755581,Clay,48.71081673,37.59036774,389.7320442,0,34.75993277,89.89371578,92.1151704,0,0.637343751,1,Agriculture,5.758034311,13.46488654,0
Meghalaya,25.32790081,90.71146929,1499.903516,13.21755918,115.1864225,Clay,76.49443769,58.54911399,429.5484538,0,10.83211575,99.50587901,35.38870089,1,55.53646575,0,Agriculture,1.396000177,6.108627482,0
Sikkim,28.01667802,88.25510872,3399.61328,53.55605212,150.0446841,Sand,52.74363606,48.92367707,211.1739788,0,22.79983305,67.5247974,87.93942051,0,55.99974528,0,Forest,4.983713518,20.93891089,0
Arunachal Pradesh,28.88419637,93.42971441,2395.675124,48.47607566,21.76570879,Silt,0,67.77131844,372.1775637,0,11.92163871,20.97143978,52.96639514,0,68.7744017,0,Urban,5.850505719,6.25644938,0
Uttarakhand,30.43019254,80.04168385,1533.682117,27.89252155,333.5477573,Clay,70.20096201,40.42799901,415.2184774,0,11.15978813,61.50575388,18.12991277,1,77.74168965,1,Forest,2.140771972,17.48467062,0
Kerala,8.719313886,75.6404217,112.9045222,47.61495263,187.2555178,Loam,95.65439265,85.86959051,449.0570611,0,21.91934545,48.14591477,49.26963988,1,21.2486069,1,Agriculture,2.348875261,14.70445792,0
Meghalaya,25.66451535,90.91015863,1849.877971,32.65688615,132.4532144,Clay,68.21186088,59.12096264,332.9911212,0,32.03141991,38.82300125,9.3636866,0,7.047123419,1,Barren,3.287361868,17.11162529,0
Meghalaya,25.83543352,90.48841652,2439.732769,2.432055851,37.17239123,Silt,35.58158038,52.68316724,348.3747131,0,32.79579955,39.93111206,64.30269576,1,53.5397506,0,Barren,5.566201539,9.254305815,0
Meghalaya,25.36427414,90.95047401,5572.316157,25.79005479,12.68406558,Clay,13.86188839,57.74895493,199.9665963,0,33.46972437,49.57812811,62.71818979,0,98.40102869,0,Forest,0.571667372,18.21902569,0
Tamil Nadu,9.346922112,78.34358796,64.48224865,44.31172859,319.2601746,Loam,106.7863921,26.03630742,574.1303905,0,29.06071701,56.46131199,65.45861279,0,69.50998097,0,Agriculture,6.529526511,11.08357033,0
Jammu & Kashmir,33.72408619,76.90233923,1464.882873,27.28890346,169.614032,Loam,49.83957565,5.226534694,181.7607037,0,20.6426191,77.11040687,97.54059547,1,75.68919749,0,Barren,5.552661206,4.249910682,0
Jammu & Kashmir,33.25843589,76.75065801,4862.822063,35.79868238,338.479258,Sand,88.87697237,63.57314303,315.1447939,0,13.98327789,72.04096458,9.89577046,0,24.12361688,0,Urban,9.38597896,16.03558877,0
Kerala,9.683173582,76.66121305,0,79.37373907,65.65506808,Silt,31.5744684,78.60185134,406.2397369,0,29.15312056,66.45128379,60.52872407,1,5.101224384,0,Barren,9.049389261,5.908980475,0
Kerala,8.601418172,76.79410163,4832.080948,26.12500885,136.7242237,Sand,13.03247519,84.52841437,372.4753254,0,11.97786924,67.73847251,50.98450137,1,98.11856339,0,Barren,5.166389416,8.137725984,0
Uttarakhand,31.48616997,78.02253937,433.2405544,54.42784705,193.7891078,Silt,53.74582571,18.16056796,304.7547229,0,23.26688583,58.61861884,97.11056477,0,37.92430747,0,Barren,1.352674307,8.421904435,0
Maharashtra,16.72015564,75.44433475,4099.032476,38.14654009,253.0420703,Loam,43.89945151,17.31824432,130.4424493,0,34.67837421,23.72822591,45.48178011,1,80.82288765,0,Agriculture,1.091122142,12.66259392,0
Odisha,22.25157836,86.9713489,731.8069504,48.91021373,211.9671871,Loam,10.98612425,13.21782566,349.9437496,0,12.48098779,98.32892058,24.05625681,0,4.757953722,0,Urban,9.890955469,5.746179435,0
Karnataka,13.03698773,74.43521778,5134.55503,36.22199825,232.4483285,Clay,21.50763814,45.06586993,33.46447832,1,32.56128758,72.22519896,5.977817396,0,78.53282327,0,Urban,9.483480616,13.430187,0
Karnataka,12.20835123,75.13735018,3905.331155,39.19303188,287.6592815,Silt,42.70581841,41.10357327,138.2899853,0,34.63607517,39.35290601,76.6146811,0,93.09816187,0,Barren,2.224505134,4.985664846,0
Odisha,19.80461135,83.64517407,5579.793465,19.71351198,93.95443043,Silt,54.04667528,37.14657002,518.0006321,0,15.77148465,48.48125282,78.94150426,0,70.51710621,0,Urban,4.688502037,7.26857746,0
Odisha,21.07060538,83.03256462,959.9221459,19.36324451,348.7188,Sand,57.21784846,16.79604937,62.24288652,0,16.29900154,90.5247565,27.47529832,0,96.16653991,0,Urban,2.644922157,15.97900923,0
Jammu & Kashmir,32.50998163,76.64073955,3435.526272,64.63508716,85.28025466,Silt,55.25680437,70.6364342,587.0406064,0,23.88227149,85.83917292,8.842752108,0,29.79069203,0,Agriculture,6.495021653,10.58988122,0
Karnataka,13.85571945,74.81211821,2958.487932,23.95805123,113.3703784,Loam,48.3392106,31.26475334,277.0591273,0,19.97374021,39.92990572,34.49078919,0,17.5264813,1,Agriculture,1.288562733,17.04689393,0
Arunachal Pradesh,26.17745578,92.90880801,2846.913804,10.40896792,294.6184734,Clay,0,43.21816114,522.9392171,0,27.05889585,92.63140832,2.397938566,0,3.439083284,0,Urban,2.225972697,19.86606747,0
Uttarakhand,30.49887034,78.26907286,1003.258321,0,4.332872033,Loam,0,42.52332664,334.6316449,0,19.74454075,97.59763224,36.21396126,0,68.70780039,1,Urban,9.797287307,8.338590692,0
Arunachal Pradesh,26.78656434,96.88105117,3662.265971,62.33431759,200.0608498,Loam,62.50104459,54.68694748,487.0609053,0,11.65898367,97.34307849,30.96550863,0,5.561371772,0,Barren,3.922613613,7.275601356,0
Meghalaya,26.28927929,91.24198743,4700.024591,5.818031286,318.3198594,Loam,47.131948,99.52090223,454.9798983,0,30.49815798,90.84910806,46.97898711,0,65.51772429,0,Urban,9.357902345,9.357204706,0
Sikkim,27.5071826,88.9920597,3883.912413,17.00531439,125.7451284,Clay,74.36328118,94.22944293,302.4511897,0,14.30064501,38.94171159,40.71262666,0,46.44751354,1,Agriculture,7.145361158,18.77347568,0
Karnataka,11.91012535,76.342511,853.7425481,64.49734319,119.2213602,Loam,39.5589602,17.52898184,111.2615441,0,16.17238503,70.00206306,6.48157267,0,22.85735184,0,Urban,2.144890619,1.13673566,0
Himachal Pradesh,30.60228217,77.25486145,962.6867318,20.81065552,268.9241219,Clay,94.05928706,33.61589983,518.7759259,0,26.384331,76.13073853,10.66006908,0,21.87754414,0,Barren,3.2053737,10.91587718,0
Kerala,10.8000331,75.53736194,3295.654821,62.1872962,114.7307802,Loam,20.5947572,27.95133451,381.9912639,0,18.68275318,55.82904757,70.42015394,1,76.04051842,0,Barren,6.118305987,3.870401496,0
Odisha,22.43549985,85.48406633,4161.397018,11.88492751,294.9011498,Loam,45.59809318,90.28954718,256.6475042,0,27.42486535,81.17189928,68.71912124,0,91.11692881,1,Agriculture,9.995929463,16.58021934,0
Jammu & Kashmir,33.92498034,75.19548289,735.3188371,13.72931917,105.2502627,Sand,66.49086997,17.14381215,575.5371195,0,19.81881907,23.10927626,57.03380882,0,42.62258938,0,Forest,9.162060801,8.026991232,0
Karnataka,14.8042486,75.4623364,482.0651502,4.902108519,12.12908128,Loam,36.62471301,20.66678606,466.7573261,0,18.78966874,39.20224324,38.75877157,0,23.53153037,0,Barren,4.987260785,15.47295814,0
Maharashtra,16.02930923,74.74092451,947.259391,46.08675636,155.7804842,Loam,75.90019865,16.59658615,1.476654969,0,31.76721735,43.52070916,25.52324813,0,67.43826919,0,Barren,5.708709344,5.571839174,0
Kerala,9.166232425,76.60721269,1731.104204,66.58374795,149.8060426,Silt,31.78189705,28.87124494,234.8400273,0,34.26440057,53.18993772,91.86984433,1,99.15091105,0,Barren,1.259933369,4.033664456,0
Meghalaya,25.11560855,91.24118267,3009.481392,50.97000902,6.701880284,Sand,103.6741279,85.01542334,321.2071992,0,18.71298714,87.6612551,81.13016302,1,36.60943576,0,Barren,0.228626091,11.69439001,1
Uttarakhand,29.03633174,79.72928582,4006.914454,57.74242403,278.7816221,Silt,46.53182447,68.20712601,313.6560042,0,24.01764607,73.89875303,84.89125488,0,95.04138673,0,Barren,3.84331773,1.891863774,0
Uttarakhand,29.65146863,78.82412032,2196.832877,8.823252351,243.6871119,Sand,0,61.98581096,496.7649533,0,27.79921622,60.62069334,27.3865581,0,58.6296936,0,Barren,0.07135487,17.47647833,0
Arunachal Pradesh,26.27382048,91.99783374,1731.641408,58.63713639,350.5261722,Clay,22.63723473,16.53948887,66.65707423,0,28.13973452,68.92331459,23.51260685,0,10.94575669,0,Agriculture,2.442388401,16.05115933,0
Maharashtra,15.785184,72.91319646,745.7787545,46.51149479,123.9443422,Sand,94.8418408,52.63198466,590.2356915,0,32.29886155,51.44696833,85.82498671,1,5.446458292,0,Agriculture,7.212751379,10.88817284,0
Himachal Pradesh,32.19666782,78.72418924,1695.40727,25.15956842,72.11787077,Clay,84.01223204,85.52510207,473.027744,0,11.50950672,89.73250694,61.32618712,1,40.24407481,0,Forest,8.842442809,11.70821154,0
Sikkim,27.13717861,88.3340975,5629.102716,75.18476578,176.769753,Silt,51.45847466,85.403674,259.3976431,0,25.61402557,43.96326214,8.848965844,0,21.40211867,1,Agriculture,4.388470986,6.524745781,0
Kerala,11.41619125,76.37792447,4759.047821,53.15118024,20.4432786,Loam,5.496896779,2.378688376,289.0193346,0,34.09286876,70.87068948,87.31831401,0,3.281562601,0,Urban,9.906999311,15.84506035,0
Meghalaya,26.40968869,90.72522181,447.2625708,62.90654306,307.8422271,Clay,48.76185258,72.98985668,357.8974717,0,29.24433264,35.49640954,11.22573637,0,91.96123381,0,Forest,1.835497644,16.89874016,0
Arunachal Pradesh,29.48235842,93.3346542,827.4767427,8.352222466,12.85689733,Sand,44.87865039,75.96877341,455.5180216,0,34.65561892,55.28738793,71.7536201,0,73.81122503,0,Agriculture,7.255563416,0.11843604,0
Maharashtra,19.10897812,74.38074819,4297.529874,52.44740658,223.0345599,Silt,38.29928202,25.13152176,526.7365695,1,16.9555949,25.92354739,63.50609722,0,19.47634819,1,Barren,1.195456852,0,0
Arunachal Pradesh,27.0007718,92.34037377,5426.429874,42.37165344,106.6852137,Sand,53.39930577,48.30958002,415.646119,0,24.07264469,23.86942663,18.22639386,0,97.60660174,0,Urban,0,12.42882519,0
Odisha,19.17553629,84.61828751,5042.7208,55.63338075,90.01572456,Sand,72.32059999,80.50169836,471.0508517,0,29.18251226,97.38205003,16.18423103,0,48.85577585,0,Urban,0.130407366,17.87266051,0
Kerala,10.31604752,75.91711603,3496.786425,3.465063595,353.7037116,Silt,78.54193029,5.702904058,591.0754469,0,14.58254403,95.23141036,70.07584362,1,91.650394,1,Agriculture,9.829005688,18.69351683,0
Arunachal Pradesh,29.34586218,95.18146533,3593.35919,53.81802781,273.1961222,Sand,97.40631043,7.567562042,288.1001721,1,15.29035752,67.61244316,81.12714009,0,58.31882553,0,Urban,2.215826201,0.501099025,0
Uttarakhand,30.74510587,78.54128656,1793.964335,73.85711572,247.4495724,Silt,23.04382085,10.25097532,457.2949216,0,30.53715164,91.461099,22.07200737,1,84.43199946,0,Urban,0,9.778351323,0
Odisha,21.70755621,83.45374334,4829.830359,48.38678546,355.3061297,Silt,23.27056492,80.46633124,283.4984499,0,14.06838444,87.7027934,35.52079595,0,77.06463184,1,Barren,7.391519564,4.091530627,0
Uttarakhand,31.01589138,78.97675774,279.8254195,26.15452096,221.8987146,Silt,91.91631847,0.425691012,411.4769301,0,16.31755576,49.68172334,38.53206842,0,16.97638793,0,Forest,8.355267816,15.68430021,0
Himachal Pradesh,31.09707525,77.94901017,4895.052539,44.39096724,104.0213531,Sand,29.40530337,91.80380831,525.151754,0,34.44854783,28.30267552,9.29311299,0,32.23404298,1,Forest,7.462685046,7.018879202,0
Maharashtra,16.02507013,73.1230898,2152.651165,59.21063619,345.9944834,Loam,72.48825399,79.72275603,30.05662205,0,34.25894189,87.37281481,68.29291265,1,78.93865063,0,Urban,3.58292205,14.75430616,0
Karnataka,13.42507148,76.59427292,5685.381833,15.04356301,25.51952514,Sand,27.84209729,90.02736022,590.0811906,0,20.15202341,86.53609021,72.39462054,0,52.08809201,1,Agriculture,6.622951512,2.91774639,0
Odisha,21.0057153,86.84924528,1860.526831,62.26406061,70.46759766,Silt,53.71412781,19.45296743,60.29546898,0,20.84943224,51.79568173,35.66398688,0,56.1463203,0,Forest,9.30672293,15.76961566,0
Jammu & Kashmir,33.30902645,77.10830598,1857.908576,13.57185874,102.7399415,Clay,38.59498484,92.72551345,398.039976,0,22.57452646,63.33969969,24.80078313,0,37.76372705,0,Barren,8.540400312,9.503315424,0
Maharashtra,15.52395995,75.78806723,83.44815116,62.81917138,316.4820848,Silt,33.67347686,82.46506737,43.25917825,0,10.98611619,25.61471595,66.04114964,1,36.25200491,1,Forest,4.095111415,11.28094597,0
Meghalaya,25.95910086,90.20001473,5587.420294,0.500284093,284.1836065,Silt,58.31906542,76.73016912,280.3682516,0,11.79465454,58.290092,95.17829898,0,53.43774147,1,Forest,2.597435833,15.28100534,0
Arunachal Pradesh,27.50461878,93.12289408,469.3209827,34.64661288,238.3315479,Clay,0,48.77150272,277.0408571,0,27.696294,80.37770904,31.17389239,1,58.67477872,0,Barren,7.062620211,18.67899976,0
Sikkim,27.89778222,88.78162959,977.3817655,53.74819943,317.9650999,Loam,43.32142222,40.15631011,389.6901111,0,29.02084755,88.35670208,3.483608825,1,98.58660633,0,Barren,2.120338578,12.11768509,0
Tamil Nadu,9.883672349,79.70480833,5806.969299,2.686447577,200.908559,Clay,100.72424,76.87099338,572.5822753,0,29.04849847,69.58348423,2.343365692,0,25.26889257,0,Barren,3.328442267,3.717383446,0
Karnataka,11.64631696,74.79601588,5794.805061,44.18098636,309.6928744,Sand,53.09161944,72.70262461,478.4725416,0,14.28384132,80.36648721,40.86061311,1,74.74608659,0,Barren,8.028112661,3.347823347,0
Sikkim,27.57618886,88.61713445,1266.020365,66.85809692,22.22334777,Loam,44.03673709,67.38565903,258.8760508,0,15.37158637,67.76669543,27.15267168,0,22.14703021,0,Agriculture,5.880584043,12.89335763,1
Meghalaya,25.12727304,89.95076361,831.3405214,57.93392729,148.5834827,Loam,64.17664293,99.56743007,217.7502304,0,27.77044238,98.69757827,82.0372444,1,67.02372539,0,Barren,3.971416926,15.65902437,0
Tamil Nadu,9.631584714,79.88510205,1481.822278,33.80543566,345.0034797,Silt,51.53578739,42.23450059,398.3198936,0,21.59502105,32.93050955,55.22758308,0,99.20382465,1,Urban,11.39393462,18.44528276,0
Maharashtra,19.38841915,73.15452978,424.9074198,6.698624325,140.2908912,Clay,31.67675622,58.58341942,562.6959977,0,15.01330516,64.57428807,52.59231421,0,31.19198663,0,Barren,0,1.599236556,0
Himachal Pradesh,32.96091953,77.21450632,4804.045581,67.3626178,313.0213726,Silt,37.62000865,82.59338803,383.6713719,1,13.38290831,78.56594487,59.88217485,0,5.27655409,0,Urban,1.000914612,15.82327467,0
Sikkim,27.48511918,88.4662129,3574.9557,47.5566606,14.34739816,Clay,35.64243125,25.25309545,78.37870939,1,34.19672153,74.43951546,12.21892227,0,27.09549417,0,Forest,1.457501219,15.20237133,0
Himachal Pradesh,31.6771169,78.66405662,4445.657005,0,196.9818511,Sand,60.90739713,96.06219282,495.6618302,0,28.0826911,60.78973066,99.27809955,0,37.73300197,0,Agriculture,6.04098738,10.31492045,0
Tamil Nadu,8.214795634,77.50432721,4290.375769,63.46142396,252.2656868,Sand,57.30750515,99.67928129,479.5907464,1,22.96710066,81.11685488,93.62579384,0,15.33045894,0,Forest,2.088819512,5.332653017,0
